arm,nfe,complex,mixed,f24+gnina,sz>=2,f24+sz>=2,sz>=3,f24+sz>=3,sz>=5,f24+sz>=5,top2,top3,sup^0.25,sup^0.5,sup^1.0,f24+sup^0.25,f24+sup^0.5
Separate,5,7UMW_NAD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UQ3_O2U,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Separate,5,7USH_82V,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7UTW_NAI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UXS_OJC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UY4_SMI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7UYB_OK0,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7V14_ORU,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7V3N_AKG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7V3S_5I9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7V43_C4O,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7VB8_STL,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
Separate,5,7VBU_6I4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7VC5_9SF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7VKZ_NOJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7VQ9_ISY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7VWF_K55,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7VYJ_CA0,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
Separate,5,7W05_GMP,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
Separate,5,7W06_ITN,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
Separate,5,7WCF_ACP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7WDT_NGS,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True
Separate,5,7WJB_BGC,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7WKL_CAQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7WL4_JFU,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
Separate,5,7WPW_F15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7WQQ_5Z6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7WUX_6OI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7WUY_76N,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7WY1_D0L,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7X5N_5M5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7X9K_8OG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7XBV_APC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7XFA_D9J,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7XG5_PLP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7XI7_4RI,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7XJN_NSD,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7XQZ_FPF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7XRL_FWK,True,True,False,False,False,False,True,True,True,True,True,True,False,True,True
Separate,5,7YZU_DO7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7Z1Q_NIO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7Z2O_IAJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7Z7F_IF3,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False
Separate,5,7ZCC_OGA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZDY_6MJ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZF0_DHR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZHP_IQY,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZL5_IWE,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZOC_T8E,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZTL_BCN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,7ZU2_DHT,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,7ZXV_45D,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True
Separate,5,7ZZW_KKW,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False
Separate,5,8A1H_DLZ,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True
Separate,5,8A2D_KXY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8AAU_LH0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8AEM_LVF,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8AIE_M7L,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8AP0_PRP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8AQL_PLG,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8AUH_L9I,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8AY3_OE3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8B8H_OJQ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8BOM_QU6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8BTI_RFO,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8C3N_ADP,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8C5M_MTA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8CNH_V6U,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True
Separate,5,8CSD_C5P,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8D19_GSH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8D39_QDB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8D5D_5DK,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True
Separate,5,8DHG_T78,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
Separate,5,8DKO_TFB,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8DP2_UMA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8DSC_NCA,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8EAB_VN2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8EX2_Q2Q,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8EXL_799,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8EYE_X4I,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
Separate,5,8F4J_PHO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8F8E_XJI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8FAV_4Y5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8FLV_ZB9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8FO5_Y4U,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8G0V_YHT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8G6P_API,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8GFD_ZHR,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Separate,5,8HFN_XGC,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
Separate,5,8HO0_3ZI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Separate,5,8SLG_G5A,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
