satz,arm,nfe,K,ziel,regel,mean,count,prozent
PB308,SigmaDock,25,27,both,mixed,0.6346117263843648,307,63.46117263843648
PB308,SigmaDock,25,28,both,mixed,0.6360048859934855,307,63.60048859934855
PB308,SigmaDock,25,29,both,mixed,0.6371719869706839,307,63.71719869706839
PB308,SigmaDock,25,30,both,mixed,0.6382644951140063,307,63.82644951140063
PB308,SigmaDock,25,31,both,mixed,0.6393166123778502,307,63.93166123778502
PB308,SigmaDock,25,32,both,mixed,0.6402042345276872,307,64.02042345276871
PB308,SigmaDock,25,33,both,mixed,0.641002280130293,307,64.10022801302931
PB308,SigmaDock,25,34,both,mixed,0.6416957654723127,307,64.16957654723127
PB308,SigmaDock,25,35,both,mixed,0.6422775244299677,307,64.22775244299676
PB308,SigmaDock,25,36,both,mixed,0.6429964169381105,307,64.29964169381105
PB308,SigmaDock,25,37,both,mixed,0.643544299674267,307,64.3544299674267
PB308,SigmaDock,25,38,both,mixed,0.6440078175895764,307,64.40078175895763
PB308,SigmaDock,25,39,both,mixed,0.6445377850162868,307,64.45377850162868
PB308,SigmaDock,25,40,both,mixed,0.6449511400651465,307,64.49511400651465
PB308,SigmaDock,25,1,acc,gnina,0.5053078175895768,307,50.53078175895768
PB308,SigmaDock,25,2,acc,gnina,0.5851315960912056,307,58.51315960912056
PB308,SigmaDock,25,3,acc,gnina,0.623660912052117,307,62.3660912052117
PB308,SigmaDock,25,4,acc,gnina,0.6467576547231272,307,64.67576547231272
PB308,SigmaDock,25,5,acc,gnina,0.6621723127035827,307,66.21723127035827
PB308,SigmaDock,25,6,acc,gnina,0.6734198697068404,307,67.34198697068405
PB308,SigmaDock,25,7,acc,gnina,0.6822117263843648,307,68.22117263843649
PB308,SigmaDock,25,8,acc,gnina,0.6890885993485341,307,68.90885993485341
PB308,SigmaDock,25,9,acc,gnina,0.6948964169381106,307,69.48964169381105
PB308,SigmaDock,25,10,acc,gnina,0.6997179153094464,307,69.97179153094464
PB308,SigmaDock,25,11,acc,gnina,0.7038482084690552,307,70.38482084690551
PB308,SigmaDock,25,12,acc,gnina,0.7075270358306185,307,70.75270358306184
PB308,SigmaDock,25,13,acc,gnina,0.7107664495114002,307,71.07664495114003
PB308,SigmaDock,25,14,acc,gnina,0.713772638436482,307,71.3772638436482
PB308,SigmaDock,25,15,acc,gnina,0.7164009771986977,307,71.64009771986977
PB308,SigmaDock,25,16,acc,gnina,0.7187583061889249,307,71.8758306188925
PB308,SigmaDock,25,17,acc,gnina,0.7209762214983713,307,72.09762214983712
PB308,SigmaDock,25,18,acc,gnina,0.7229648208469052,307,72.29648208469051
PB308,SigmaDock,25,19,acc,gnina,0.7248785016286642,307,72.48785016286642
PB308,SigmaDock,25,20,acc,gnina,0.7267052117263844,307,72.67052117263843
PB308,SigmaDock,25,21,acc,gnina,0.7283856677524427,307,72.83856677524427
PB308,SigmaDock,25,22,acc,gnina,0.7300364820846906,307,73.00364820846906
PB308,SigmaDock,25,23,acc,gnina,0.7315172638436478,307,73.15172638436478
PB308,SigmaDock,25,24,acc,gnina,0.7329117263843647,307,73.29117263843648
PB308,SigmaDock,25,25,acc,gnina,0.7342423452768726,307,73.42423452768726
PB308,SigmaDock,25,26,acc,gnina,0.7354899022801302,307,73.54899022801303
PB308,SigmaDock,25,27,acc,gnina,0.7366368078175894,307,73.66368078175894
PB308,SigmaDock,25,28,acc,gnina,0.7377403908794786,307,73.77403908794787
PB308,SigmaDock,25,29,acc,gnina,0.7387547231270358,307,73.87547231270358
PB308,SigmaDock,25,30,acc,gnina,0.7397749185667752,307,73.97749185667752
PB308,SigmaDock,25,31,acc,gnina,0.740702280130293,307,74.07022801302931
PB308,SigmaDock,25,32,acc,gnina,0.7415166123778498,307,74.15166123778498
PB308,SigmaDock,25,33,acc,gnina,0.7423104234527687,307,74.23104234527686
PB308,SigmaDock,25,34,acc,gnina,0.7430654723127039,307,74.30654723127039
PB308,SigmaDock,25,35,acc,gnina,0.7436462540716614,307,74.36462540716614
PB308,SigmaDock,25,36,acc,gnina,0.7442710097719869,307,74.42710097719869
